ISIN,BID,ASK,Valid
XS2619459246,86.2602,87.0402,invalide
XS2619459246,116.1195,117.1695,invalide
XS2619459246,139.3434,140.6034,invalide
XS2619459246,141.5552,142.8352,invalide
XS2619459246,140.4493,141.7193,invalide
XS2619473585,101.13,102.13,valide
XS2619473585,101.08,102.08,valide
XS2619473585,110.2317,111.3217,invalide
XS2619473585,121.356,122.556,invalide
XS2619473585,118.3221,119.4921,invalide
XS2619473585,121.356,122.556,invalide
XS2619473585,105.1752,106.2152,invalide
XS2619473585,119.3334,120.5134,invalide
XS2619473585,128.3716,129.6416,invalide
XS2619473585,131.404,132.704,invalide
XS2619473585,125.3392,126.5792,invalide
XS2619473585,114.2204,115.3504,invalide
XS2619473585,83.8964,84.7264,invalide
XS2619473585,89.9612,90.8512,invalide
XS2621984132,103.03,104.03,valide
XS2621984132,103.11,104.11,valide
XS2621984132,123.636,124.836,invalide
XS2621984132,129.8178,131.0778,invalide
XS2621984132,79.3331,80.1031,invalide
XS2621984132,114.3633,115.4733,invalide
XS2621984132,103.03,104.03,invalide
XS2621984132,87.5755,88.4255,invalide
XS2621984132,80.4258,81.2058,invalide
XS2621984132,126.8253,128.0553,invalide
XS2621984132,94.8612,95.7812,invalide
XS2621984132,108.2655,109.3155,invalide
XS2621984132,75.2703,76.0003,invalide
XS2621984132,124.7631,125.9731,invalide
XS2622176399,99.98,100.98,valide
XS2622176399,100.02,101.02,valide
XS2622176399,120.9758,122.1858,invalide
XS2622176399,98.9802,99.9702,invalide
XS2622176399,123.9752,125.2152,invalide
XS2622176399,71.9856,72.7056,invalide
XS2622176399,124.975,126.225,invalide
XS2622176399,101.9796,102.9996,invalide
XS2622176399,126.0252,127.2852,invalide
XS2622176399,128.0256,129.3056,invalide
XS2622176399,94.0188,94.9588,invalide
XS2622176399,122.0244,123.2444,invalide
XS2622176399,115.023,116.173,invalide
XS2622176399,119.0238,120.2138,invalide
XS2623732075,100.67,101.67,valide
XS2623732075,100.73,101.73,valide
XS2623732075,89.5963,90.4863,invalide
XS2623732075,107.7169,108.7869,invalide
XS2623732075,91.6097,92.5197,invalide
XS2623732075,79.5293,80.3193,invalide
XS2623732075,73.4891,74.2191,invalide
XS2623732075,111.7437,112.8537,invalide
XS2623732075,82.5986,83.4186,invalide
XS2623732075,108.7884,109.8684,invalide
XS2623732075,116.8468,118.0068,invalide
XS2623732075,126.9198,128.1798,invalide
XS2623732075,71.5183,72.2283,invalide
XS2623732075,122.8906,124.1106,invalide
XS2623732158,100.91,101.91,valide
XS2623732158,100.97,101.97,valide
XS2623732158,105.9555,107.0055,invalide
XS2623732158,106.9646,108.0246,invalide
XS2623732158,130.1739,131.4639,invalide
XS2623732158,96.8736,97.8336,invalide
XS2623732158,123.1102,124.3302,invalide
XS2623732158,87.7917,88.6617,invalide
XS2623732158,86.8342,87.6942,invalide
XS2623732158,90.873,91.773,invalide
XS2623732158,106.0185,107.0685,invalide
XS2623732158,102.9894,104.0094,invalide
XS2623732158,112.0767,113.1867,invalide
XS2623732158,118.1349,119.3049,invalide
XS2625087734,112.91,113.91,valide
XS2625087734,124.201,125.301,invalide
XS2625087734,133.2338,134.4138,invalide
XS2625087734,86.9407,87.7107,invalide
XS2625087734,100.4899,101.3799,invalide
XS2625087734,83.5534,84.2934,invalide
XS2625087734,108.3936,109.3536,invalide
XS2625089276,112.28,113.28,valide
XS2625089276,112.42,113.42,valide
XS2625089276,112.4,113.4,valide
XS2625089276,139.2272,140.4672,invalide
XS2625089276,108.9116,109.8816,invalide
XS2625089276,129.122,130.272,invalide
XS2625089276,80.8416,81.5616,invalide
XS2625089276,130.2448,131.4048,invalide
XS2625089276,130.2448,131.4048,invalide
XS2625089276,115.7926,116.8226,invalide
XS2625089276,110.1716,111.1516,invalide
XS2625089276,109.0474,110.0174,invalide
XS2625089276,129.283,130.433,invalide
XS2625089276,80.9424,81.6624,invalide
XS2625089276,95.557,96.407,invalide
XS2625089276,80.928,81.648,invalide
XS2625089276,116.896,117.936,invalide
XS2625089276,91.044,91.854,invalide
XS2625089276,134.88,136.08,invalide
XS2625089276,127.012,128.142,invalide
XS2625089276,95.54,96.39,invalide
XS2625089433,114.17,115.17,valide
XS2625089433,114.34,115.34,valide
XS2625089433,111.8866,112.8666,invalide
XS2625089433,109.6032,110.5632,invalide
XS2625089433,91.336,92.136,invalide
XS2625089433,105.0364,105.9564,invalide
XS2625089433,130.1538,131.2938,invalide
XS2625089433,102.753,103.653,invalide
XS2625089433,93.7588,94.5788,invalide
XS2625089433,140.6382,141.8682,invalide
XS2625089433,86.8984,87.6584,invalide
XS2625089433,110.9098,111.8798,invalide
XS2625089433,112.0532,113.0332,invalide
XS2625089433,91.472,92.272,invalide
XS2625090449,84,85.00,valide
XS2625090449,83.84,84.84,valide
XS2625090449,74.76,75.65,invalide
XS2625090449,93.24,94.35,invalide
XS2625090449,83.16,84.15,invalide
XS2625090449,58.8,59.5,invalide
XS2625090449,100.8,102,invalide
XS2625090449,100.8,102,invalide
XS2625090449,94.7392,95.8692,invalide
XS2625090449,77.9712,78.9012,invalide
XS2625090449,67.072,67.872,invalide
XS2625090449,105.6384,106.8984,invalide
XS2625090449,89.7088,90.7788,invalide
XS2625090449,93.0624,94.1724,invalide
XS2625091769,102.27,103.27,valide
XS2625091769,102.32,103.32,valide
XS2625091769,91.0203,91.9103,invalide
XS2625091769,86.9295,87.7795,invalide
XS2625091769,97.1565,98.1065,invalide
XS2625091769,94.0884,95.0084,invalide
XS2625091769,101.2473,102.2373,invalide
XS2625091769,107.3835,108.4335,invalide
XS2625091769,120.7376,121.9176,invalide
XS2625091769,120.7376,121.9176,invalide
XS2625091769,133.016,134.316,invalide
XS2625091769,129.9464,131.2164,invalide
XS2625091769,133.016,134.316,invalide
XS2625091769,125.8536,127.0836,invalide
XS2625092064,100.05,101.05,valide
XS2625092064,76.038,76.798,invalide
XS2625092064,111.0555,112.1655,invalide
XS2625092064,109.0545,110.1445,invalide
XS2625092064,71.0355,71.7455,invalide
XS2625092064,77.0385,77.8085,invalide
XS2625092064,125.0625,126.3125,invalide
XS2627125912,102.37,103.37,valide
XS2627125912,94.1804,95.1004,invalide
XS2627125912,103.3937,104.4037,invalide
XS2627125912,109.5359,110.6059,invalide
XS2627125912,116.7018,117.8418,invalide
XS2627125912,124.8914,126.1114,invalide
XS2627125912,80.8723,81.6623,invalide
XS2628825940,96.81,97.81,valide
XS2628825940,96.72,97.72,valide
XS2628825940,104.5548,105.6348,invalide
XS2628825940,93.9057,94.8757,invalide
XS2628825940,90.0333,90.9633,invalide
XS2628825940,79.3842,80.2042,invalide
XS2628825940,92.9376,93.8976,invalide
XS2628825940,113.2677,114.4377,invalide
XS2628825940,83.1792,84.0392,invalide
XS2628825940,117.0312,118.2412,invalide
XS2628825940,84.1464,85.0164,invalide
XS2628825940,104.4576,105.5376,invalide
XS2628825940,121.8672,123.1272,invalide
XS2628825940,88.0152,88.9252,invalide
XS2629563342,79.95,80.95,valide
XS2629563342,79.67,80.67,valide
XS2629563342,79.68,80.68,valide
XS2629563342,79.67,80.67,valide
XS2629563342,56.7645,57.4745,invalide
XS2629563342,70.356,71.236,invalide
XS2629563342,91.143,92.283,invalide
XS2629563342,76.752,77.712,invalide
XS2629563342,87.945,89.045,invalide
XS2629563342,83.148,84.188,invalide
XS2629563342,82.0601,83.0901,invalide
XS2629563342,91.6205,92.7705,invalide
XS2629563342,58.1591,58.8891,invalide
XS2629563342,94.0106,95.1906,invalide
XS2629563342,90.8238,91.9638,invalide
XS2629563342,89.2304,90.3504,invalide
XS2629563342,84.4608,85.5208,invalide
XS2629563342,55.776,56.476,invalide
XS2629563342,74.8992,75.8392,invalide
XS2629563342,93.2256,94.3956,invalide
XS2629563342,90.8352,91.9752,invalide
XS2629563342,83.664,84.714,invalide
XS2629563342,101.9776,103.2576,invalide
XS2629563342,101.1809,102.4509,invalide
XS2629563342,88.4337,89.5437,invalide
XS2629563342,85.2469,86.3169,invalide
XS2629563342,79.67,80.67,invalide
XS2629563342,80.4667,81.4767,invalide
XS2629563698,95.13,96.13,valide
XS2629563698,69.4449,70.1749,invalide
XS2629563698,118.9125,120.1625,invalide
XS2629563698,97.0326,98.0526,invalide
XS2629563698,103.6917,104.7817,invalide
XS2629563698,83.7144,84.5944,invalide
XS2629563698,87.5196,88.4396,invalide
XS2629659454,112.12,112.72,valide
XS2629659454,112.02,112.62,valide
XS2629659454,112,112.6,valide
XS2629659454,119.9684,120.6104,invalide
XS2629659454,95.302,95.812,invalide
XS2629659454,130.0592,130.7552,invalide
XS2629659454,123.332,123.992,invalide
XS2629659454,81.8476,82.2856,invalide
XS2629659454,86.3324,86.7944,invalide
XS2629659454,80.6544,81.0864,invalide
XS2629659454,82.8948,83.3388,invalide
XS2629659454,137.7846,138.5226,invalide
XS2629659454,109.7796,110.3676,invalide
XS2629659454,92.9766,93.4746,invalide
XS2629659454,95.217,95.727,invalide
XS2629659454,140,140.75,invalide
XS2629659454,90.72,91.206,invalide
XS2629659454,115.36,115.978,invalide
XS2629659454,90.72,91.206,invalide
XS2629659454,128.8,129.49,invalide
XS2629659454,91.84,92.332,invalide
XS2629983391,93.92,94.92,valide
XS2629983391,94.08,95.08,valide
XS2629983391,94.07,95.07,valide
XS2629983391,94.08,95.08,valide
XS2629983391,94.07,95.07,valide
XS2629983391,66.6832,67.3932,invalide
XS2629983391,117.4,118.65,invalide
XS2629983391,75.136,75.936,invalide
XS2629983391,103.312,104.412,invalide
XS2629983391,95.7984,96.8184,invalide
XS2629983391,122.096,123.396,invalide
XS2629983391,99.7248,100.7848,invalide
XS2629983391,97.8432,98.8832,invalide
XS2629983391,96.9024,97.9324,invalide
XS2629983391,99.7248,100.7848,invalide
XS2629983391,76.2048,77.0148,invalide
XS2629983391,78.0864,78.9164,invalide
XS2629983391,92.1886,93.1686,invalide
XS2629983391,95.9514,96.9714,invalide
XS2629983391,115.7061,116.9361,invalide
XS2629983391,66.7897,67.4997,invalide
XS2629983391,81.8409,82.7109,invalide
XS2629983391,69.6118,70.3518,invalide
XS2629983391,69.6192,70.3592,invalide
XS2629983391,82.7904,83.6704,invalide
XS2629983391,94.08,95.08,invalide
XS2629983391,103.488,104.588,invalide
XS2629983391,105.3696,106.4896,invalide
XS2629983391,79.0272,79.8672,invalide
XS2629983391,92.1886,93.1686,invalide
XS2629983391,81.8409,82.7109,invalide
XS2629983391,101.5956,102.6756,invalide
XS2629983391,116.6468,117.8868,invalide
XS2629983391,95.9514,96.9714,invalide
XS2629983391,95.0107,96.0207,invalide
XS2630502313,98.44,99.44,valide
XS2630502313,98.11,99.11,valide
XS2630502313,126.9876,128.2776,invalide
XS2630502313,91.5492,92.4792,invalide
XS2630502313,68.908,69.608,invalide
XS2630502313,125.0188,126.2888,invalide
XS2630502313,104.3464,105.4064,invalide
XS2630502313,104.3464,105.4064,invalide
XS2630502313,86.3368,87.2168,invalide
XS2630502313,85.3557,86.2257,invalide
XS2630502313,86.3368,87.2168,invalide
XS2630502313,75.5447,76.3147,invalide
XS2630502313,95.1667,96.1367,invalide
XS2630502313,85.3557,86.2257,invalide
XS2630504442,99.23,100.23,valide
XS2630504442,119.076,120.276,invalide
XS2630504442,72.4379,73.1679,invalide
XS2630504442,72.4379,73.1679,invalide
XS2630504442,85.3378,86.1978,invalide
XS2630504442,90.2993,91.2093,invalide
XS2630504442,96.2531,97.2231,invalide
XS2630504954,101.47,102.47,valide
XS2630504954,73.0584,73.7784,invalide
XS2630504954,109.5876,110.6676,invalide
XS2630504954,94.3671,95.2971,invalide
XS2630504954,114.6611,115.7911,invalide
XS2630504954,104.5141,105.5441,invalide
XS2630504954,72.0437,72.7537,invalide
XS2630508781,102.86,103.86,valide
XS2630508781,102.9,103.90,valide
XS2630508781,132.6894,133.9794,invalide
XS2630508781,132.6894,133.9794,invalide
XS2630508781,74.0592,74.7792,invalide
XS2630508781,122.4034,123.5934,invalide
XS2630508781,98.7456,99.7056,invalide
XS2630508781,108.003,109.053,invalide
XS2630508781,76.146,76.886,invalide
XS2630508781,84.378,85.198,invalide
XS2630508781,83.349,84.159,invalide
XS2630508781,117.306,118.446,invalide
XS2630508781,128.625,129.875,invalide
XS2630508781,131.712,132.992,invalide
XS2630508864,102.85,103.85,valide
XS2630508864,102.88,103.88,valide
XS2630508864,130.6195,131.8895,invalide
XS2630508864,115.192,116.312,invalide
XS2630508864,91.5365,92.4265,invalide
XS2630508864,123.42,124.62,invalide
XS2630508864,100.793,101.773,invalide
XS2630508864,80.223,81.003,invalide
XS2630508864,82.304,83.104,invalide
XS2630508864,125.5136,126.7336,invalide
XS2630508864,133.744,135.044,invalide
XS2630508864,108.024,109.074,invalide
XS2630508864,76.1312,76.8712,invalide
XS2630508864,93.6208,94.5308,invalide
XS2630509599,107.4,108.4,valide
XS2630509599,107.44,108.44,valide
XS2630509599,135.324,136.584,invalide
XS2630509599,125.658,126.828,invalide
XS2630509599,75.18,75.88,invalide
XS2630509599,98.808,99.728,invalide
XS2630509599,103.104,104.064,invalide
XS2630509599,138.546,139.836,invalide
XS2630509599,109.5888,110.6088,invalide
XS2630509599,98.8448,99.7648,invalide
XS2630509599,111.7376,112.7776,invalide
XS2630509599,77.3568,78.0768,invalide
XS2630509599,113.8864,114.9464,invalide
XS2630509599,138.5976,139.8876,invalide
XS2630510845,99.59,100.59,valide
XS2630510845,106.5613,107.6313,invalide
XS2630510845,72.7007,73.4307,invalide
XS2630510845,125.4834,126.7434,invalide
XS2630510845,115.5244,116.6844,invalide
XS2630510845,112.5367,113.6667,invalide
XS2630510845,95.6064,96.5664,invalide
XS2630511223,100.97,101.97,valide
XS2630511223,107.0282,108.0882,invalide
XS2630511223,73.7081,74.4381,invalide
XS2630511223,116.1155,117.2655,invalide
XS2630511223,117.1252,118.2852,invalide
XS2630511223,103.9991,105.0291,invalide
XS2630511223,126.2125,127.4625,invalide
XS2630585854,100.57,101.57,valide
XS2630585854,130.741,132.041,invalide
XS2630585854,130.741,132.041,invalide
XS2630585854,113.6441,114.7741,invalide
XS2630585854,114.6498,115.7898,invalide
XS2630585854,83.4731,84.3031,invalide
XS2630585854,84.4788,85.3188,invalide
XS2630592041,100.79,101.79,valide
XS2630592041,124.9796,126.2196,invalide
XS2630592041,95.7505,96.7005,invalide
XS2630592041,102.8058,103.8258,invalide
XS2630592041,77.6083,78.3783,invalide
XS2630592041,128.0033,129.2733,invalide
XS2630592041,73.5767,74.3067,invalide
XS2631051419,99.27,100.27,valide
XS2631051419,123.0948,124.3348,invalide
XS2631051419,77.4306,78.2106,invalide
XS2631051419,103.2408,104.2808,invalide
XS2631051419,83.3868,84.2268,invalide
XS2631051419,104.2335,105.2835,invalide
XS2631051419,88.3503,89.2403,invalide
XS2631313124,92.95,93.95,valide
XS2631313124,92.56,93.56,valide
XS2631313124,108.7515,109.9215,invalide
XS2631313124,70.642,71.402,invalide
XS2631313124,99.4565,100.5265,invalide
XS2631313124,82.7255,83.6155,invalide
XS2631313124,65.065,65.765,invalide
XS2631313124,116.1875,117.4375,invalide
XS2631313124,86.0808,87.0108,invalide
XS2631313124,73.1224,73.9124,invalide
XS2631313124,79.6016,80.4616,invalide
XS2631313124,76.8248,77.6548,invalide
XS2631313124,111.9976,113.2076,invalide
XS2631313124,111.9976,113.2076,invalide
XS2631344194,103.75,104.75,valide
XS2631344194,103.77,104.77,valide
XS2631344194,99.6,100.56,invalide
XS2631344194,83,83.8,invalide
XS2631344194,113.0875,114.1775,invalide
XS2631344194,92.3375,93.2275,invalide
XS2631344194,100.6375,101.6075,invalide
XS2631344194,77.8125,78.5625,invalide
XS2631344194,102.7323,103.7223,invalide
XS2631344194,107.9208,108.9608,invalide
XS2631344194,103.77,104.77,invalide
XS2631344194,83.016,83.816,invalide
XS2631344194,120.3732,121.5332,invalide
XS2631344194,80.9406,81.7206,invalide
XS2631351058,58.45,59.45,valide
XS2631351058,58.24,59.24,valide
XS2631351058,46.1755,46.9655,invalide
XS2631351058,70.7245,71.9345,invalide
XS2631351058,63.7105,64.8005,invalide
XS2631351058,67.2175,68.3675,invalide
XS2631351058,55.5275,56.4775,invalide
XS2631351058,60.788,61.828,invalide
XS2631351058,46.0096,46.7996,invalide
XS2631351058,43.68,44.43,invalide
XS2631351058,52.9984,53.9084,invalide
XS2631351058,65.2288,66.3488,invalide
XS2631351058,46.592,47.392,invalide
XS2631351058,72.2176,73.4576,invalide
XS2631364382,108.67,109.67,valide
XS2631364382,108.72,109.72,valide
XS2631364382,103.2365,104.1865,invalide
XS2631364382,117.3636,118.4436,invalide
XS2631364382,85.8493,86.6393,invalide
XS2631364382,92.3695,93.2195,invalide
XS2631364382,98.8897,99.7997,invalide
XS2631364382,85.8493,86.6393,invalide
XS2631364382,118.5048,119.5948,invalide
XS2631364382,86.976,87.776,invalide
XS2631364382,95.6736,96.5536,invalide
XS2631364382,114.156,115.206,invalide
XS2631364382,140.2488,141.5388,invalide
XS2631364382,96.7608,97.6508,invalide
XS2631396152,105.51,106.51,valide
XS2631396152,105.52,106.52,valide
XS2631396152,136.1079,137.3979,invalide
XS2631396152,105.51,106.51,invalide
XS2631396152,132.9426,134.2026,invalide
XS2631396152,88.6284,89.4684,invalide
XS2631396152,87.5733,88.4033,invalide
XS2631396152,107.6202,108.6402,invalide
XS2631396152,74.9192,75.6292,invalide
XS2631396152,89.692,90.542,invalide
XS2631396152,89.692,90.542,invalide
XS2631396152,108.6856,109.7156,invalide
XS2631396152,73.864,74.564,invalide
XS2631396152,104.4648,105.4548,invalide
XS2631877177,97.37,99.37,valide
XS2631877177,110.0281,112.2881,invalide
XS2631877177,117.8177,120.2377,invalide
XS2631877177,92.5015,94.4015,invalide
XS2631877177,99.3174,101.3574,invalide
XS2631877177,97.37,99.37,invalide
XS2631877177,123.6599,126.1999,invalide
XS2632524117,106.42,108.42,valide
XS2632524117,106.4,108.40,valide
XS2632524117,119.1904,121.4304,invalide
XS2632524117,114.9336,117.0936,invalide
XS2632524117,108.5484,110.5884,invalide
XS2632524117,83.0076,84.5676,invalide
XS2632524117,88.3286,89.9886,invalide
XS2632524117,107.4842,109.5042,invalide
XS2632524117,120.232,122.492,invalide
XS2632524117,115.976,118.156,invalide
XS2632524117,123.424,125.744,invalide
XS2632524117,97.888,99.728,invalide
XS2632524117,76.608,78.048,invalide
XS2632524117,138.32,140.92,invalide
XS2632532136,101.88,102.88,valide
XS2632532136,95.7672,96.7072,invalide
XS2632532136,92.7108,93.6208,invalide
XS2632532136,121.2372,122.4272,invalide
XS2632532136,73.3536,74.0736,invalide
XS2632532136,78.4476,79.2176,invalide
XS2632532136,100.8612,101.8512,invalide
XS2632835208,100.59,101.59,valide
XS2632835208,100.53,101.53,valide
XS2632835208,128.7552,130.0352,invalide
XS2632835208,128.7552,130.0352,invalide
XS2632835208,112.6608,113.7808,invalide
XS2632835208,105.6195,106.6695,invalide
XS2632835208,78.4602,79.2402,invalide
XS2632835208,111.6549,112.7649,invalide
XS2632835208,111.5883,112.6983,invalide
XS2632835208,120.636,121.836,invalide
XS2632835208,110.583,111.683,invalide
XS2632835208,107.5671,108.6371,invalide
XS2632835208,75.3975,76.1475,invalide
XS2632835208,77.4081,78.1781,invalide
XS2632844457,123.62,124.62,valide
XS2632844457,122.24,123.24,valide
XS2632844457,134.7458,135.8358,invalide
XS2632844457,97.6598,98.4498,invalide
XS2632844457,143.3992,144.5592,invalide
XS2632844457,90.2426,90.9726,invalide
XS2632844457,158.2336,159.5136,invalide
XS2632844457,117.439,118.389,invalide
XS2632844457,122.24,123.24,invalide
XS2632844457,158.912,160.212,invalide
XS2632844457,147.9104,149.1204,invalide
XS2632844457,107.5712,108.4512,invalide
XS2632844457,113.6832,114.6132,invalide
XS2632844457,123.4624,124.4724,invalide
XS2632867409,96.43,97.43,valide
XS2632867409,96.34,97.34,valide
XS2632867409,75.2154,75.9954,invalide
XS2632867409,81.0012,81.8412,invalide
XS2632867409,106.073,107.173,invalide
XS2632867409,98.3586,99.3786,invalide
XS2632867409,77.144,77.944,invalide
XS2632867409,79.0726,79.8926,invalide
XS2632867409,96.34,97.34,invalide
XS2632867409,87.6694,88.5794,invalide
XS2632867409,124.2786,125.5686,invalide
XS2632867409,101.157,102.207,invalide
XS2632867409,72.255,73.005,invalide
XS2632867409,78.0354,78.8454,invalide
XS2632904962,97.33,98.33,valide
XS2632904962,109.9829,111.1129,invalide
XS2632904962,108.0363,109.1463,invalide
XS2632904962,122.6358,123.8958,invalide
XS2632904962,87.597,88.497,invalide
XS2632904962,76.8907,77.6807,invalide
XS2632904962,126.529,127.829,invalide
XS2632909094,92.7,93.7,valide
XS2632909094,92.74,93.74,valide
XS2632909094,78.795,79.645,invalide
XS2632909094,88.992,89.952,invalide
XS2632909094,82.503,83.393,invalide
XS2632909094,69.525,70.275,invalide
XS2632909094,76.014,76.834,invalide
XS2632909094,75.087,75.897,invalide
XS2632909094,76.0468,76.8668,invalide
XS2632909094,72.3372,73.1172,invalide
XS2632909094,72.3372,73.1172,invalide
XS2632909094,79.7564,80.6164,invalide
XS2632909094,80.6838,81.5538,invalide
XS2632909094,68.6276,69.3676,invalide
XS2632910936,98.09,99.09,valide
XS2632910936,73.5675,74.3175,invalide
XS2632910936,85.3383,86.2083,invalide
XS2632910936,117.708,118.908,invalide
XS2632910936,98.09,99.09,invalide
XS2632910936,86.3192,87.1992,invalide
XS2632910936,77.4911,78.2811,invalide
XS2634599208,95.47,97.47,valide
XS2634599208,86.8777,88.6977,invalide
XS2634599208,109.7905,112.0905,invalide
XS2634599208,96.4247,98.4447,invalide
XS2634599208,67.7837,69.2037,invalide
XS2634599208,107.8811,110.1411,invalide
XS2634599208,68.7384,70.1784,invalide
XS2637281143,102.69,103.69,valide
XS2637281143,102.72,103.72,valide
XS2637281143,113.9859,115.0959,invalide
XS2637281143,85.2327,86.0627,invalide
XS2637281143,91.3941,92.2841,invalide
XS2637281143,77.0175,77.7675,invalide
XS2637281143,125.2818,126.5018,invalide
XS2637281143,120.1473,121.3173,invalide
XS2637281143,106.8288,107.8688,invalide
XS2637281143,97.584,98.534,invalide
XS2637281143,82.176,82.976,invalide
XS2637281143,89.3664,90.2364,invalide
XS2637281143,112.992,114.092,invalide
XS2637281143,88.3392,89.1992,invalide
XS2638646203,95.51,96.51,valide
XS2638646203,95.27,96.27,valide
XS2638646203,85.959,86.859,invalide
XS2638646203,85.0039,85.8939,invalide
XS2638646203,100.2855,101.3355,invalide
XS2638646203,84.0488,84.9288,invalide
XS2638646203,90.7345,91.6845,invalide
XS2638646203,107.9263,109.0563,invalide
XS2638646203,72.4052,73.1652,invalide
XS2638646203,84.7903,85.6803,invalide
XS2638646203,96.2227,97.2327,invalide
XS2638646203,81.9322,82.7922,invalide
XS2638646203,72.4052,73.1652,invalide
XS2638646203,123.851,125.151,invalide
XS2638646468,103.05,104.05,valide
XS2638646468,103.11,104.11,valide
XS2638646468,80.379,81.159,invalide
XS2638646468,91.7145,92.6045,invalide
XS2638646468,73.1655,73.8755,invalide
XS2638646468,98.928,99.888,invalide
XS2638646468,107.172,108.212,invalide
XS2638646468,130.8735,132.1435,invalide
XS2638646468,106.2033,107.2333,invalide
XS2638646468,117.5454,118.6854,invalide
XS2638646468,131.9808,133.2608,invalide
XS2638646468,74.2392,74.9592,invalide
XS2638646468,122.7009,123.8909,invalide
XS2638646468,78.3636,79.1236,invalide
XS2638652193,108.84,109.84,valide
XS2638652193,108.79,109.79,valide
XS2638652193,115.3704,116.4304,invalide
XS2638652193,90.3372,91.1672,invalide
XS2638652193,139.3152,140.5952,invalide
XS2638652193,119.724,120.824,invalide
XS2638652193,132.7848,134.0048,invalide
XS2638652193,76.188,76.888,invalide
XS2638652193,141.427,142.727,invalide
XS2638652193,104.4384,105.3984,invalide
XS2638652193,118.5811,119.6711,invalide
XS2638652193,128.3722,129.5522,invalide
XS2638652193,96.8231,97.7131,invalide
XS2638652193,106.6142,107.5942,invalide
XS2638665252,102.04,103.04,valide
XS2638665252,102.2,103.20,valide
XS2638665252,79.5912,80.3712,invalide
XS2638665252,122.448,123.648,invalide
XS2638665252,124.4888,125.7088,invalide
XS2638665252,86.734,87.584,invalide
XS2638665252,94.8972,95.8272,invalide
XS2638665252,106.1216,107.1616,invalide
XS2638665252,85.848,86.688,invalide
XS2638665252,108.332,109.392,invalide
XS2638665252,104.244,105.264,invalide
XS2638665252,129.794,131.064,invalide
XS2638665252,108.332,109.392,invalide
XS2638665252,132.86,134.16,invalide
XS2640980681,86.67,87.67,valide
XS2640980681,86.49,87.49,valide
XS2640980681,105.7374,106.9574,invalide
XS2640980681,75.4029,76.2729,invalide
XS2640980681,92.7369,93.8069,invalide
XS2640980681,87.5367,88.5467,invalide
XS2640980681,110.0709,111.3409,invalide
XS2640980681,100.5372,101.6972,invalide
XS2640980681,110.7072,111.9872,invalide
XS2640980681,99.4635,100.6135,invalide
XS2640980681,96.0039,97.1139,invalide
XS2640980681,84.7602,85.7402,invalide
XS2640980681,75.2463,76.1163,invalide
XS2640980681,94.2741,95.3641,invalide
XS2641286336,99.76,100.76,valide
XS2641286336,99.87,100.87,valide
XS2641286336,95.7696,96.7296,invalide
XS2641286336,124.7,125.95,invalide
XS2641286336,126.6952,127.9652,invalide
XS2641286336,118.7144,119.9044,invalide
XS2641286336,89.784,90.684,invalide
XS2641286336,107.7408,108.8208,invalide
XS2641286336,91.8804,92.8004,invalide
XS2641286336,110.8557,111.9657,invalide
XS2641286336,113.8518,114.9918,invalide
XS2641286336,85.8882,86.7482,invalide
XS2641286336,83.8908,84.7308,invalide
XS2641286336,73.9038,74.6438,invalide
XS2641291336,103.26,104.26,valide
XS2641291336,103.35,104.35,valide
XS2641291336,103.34,104.34,valide
XS2641291336,93.9666,94.8766,invalide
XS2641291336,129.075,130.325,invalide
XS2641291336,114.6186,115.7286,invalide
XS2641291336,85.7058,86.5358,invalide
XS2641291336,82.608,83.408,invalide
XS2641291336,119.7816,120.9416,invalide
XS2641291336,116.7855,117.9155,invalide
XS2641291336,74.412,75.132,invalide
XS2641291336,130.221,131.481,invalide
XS2641291336,114.7185,115.8285,invalide
XS2641291336,104.3835,105.3935,invalide
XS2641291336,102.3165,103.3065,invalide
XS2641291336,107.4736,108.5136,invalide
XS2641291336,133.3086,134.5986,invalide
XS2641291336,124.008,125.208,invalide
XS2641291336,73.3714,74.0814,invalide
XS2641291336,75.4382,76.1682,invalide
XS2641291336,77.505,78.255,invalide
XS2642240399,106.63,107.63,valide
XS2642240399,107.07,108.07,valide
XS2642240399,81.0388,81.7988,invalide
XS2642240399,130.0886,131.3086,invalide
XS2642240399,116.2267,117.3167,invalide
XS2642240399,119.4256,120.5456,invalide
XS2642240399,134.3538,135.6138,invalide
XS2642240399,127.956,129.156,invalide
XS2642240399,80.3025,81.0525,invalide
XS2642240399,99.5751,100.5051,invalide
XS2642240399,93.1509,94.0209,invalide
XS2642240399,114.5649,115.6349,invalide
XS2642240399,105.9993,106.9893,invalide
XS2642240399,111.3528,112.3928,invalide
XS2643910594,101.84,102.84,valide
XS2643910594,79.4352,80.2152,invalide
XS2643910594,101.84,102.84,invalide
XS2643910594,131.3736,132.6636,invalide
XS2643910594,87.5824,88.4424,invalide
XS2643910594,117.116,118.266,invalide
XS2643910594,124.2448,125.4648,invalide
XS2647398291,102.78,103.78,valide
XS2647398291,103.13,104.13,valide
XS2647398291,83.2518,84.0618,invalide
XS2647398291,101.7522,102.7422,invalide
XS2647398291,99.6966,100.6666,invalide
XS2647398291,133.614,134.914,invalide
XS2647398291,88.3908,89.2508,invalide
XS2647398291,122.3082,123.4982,invalide
XS2647398291,102.0987,103.0887,invalide
XS2647398291,97.9735,98.9235,invalide
XS2647398291,115.5056,116.6256,invalide
